Date,BTC_close,BTC_open,BTC_high,BTC_low
7/14/19,10506.39583,11402.96731,11463.24252,10316.74949
7/15/19,10934.48274,10506.34821,10954.82405,9872.027243
7/16/19,9490.410516,10934.47264,11075.35282,9404.352196
7/17/19,9733.132134,9490.438127,9972.24511,9085.489499
7/18/19,10603.34887,9693.486511,10740.9887,9282.643
7/19/19,10466.26094,10603.34315,10797.63846,10133.09431
7/20/19,10983.216,10533.96325,11035.42593,10368.80107
7/21/19,10551.13163,11004.39657,11096.77442,10314.26618
7/22/19,10285.63923,10551.12785,10685.24817,10071.52249
7/23/19,10027.53261,10285.63482,10338.63884,9882.631832
7/24/19,9771.504761,9867.265028,9916.47758,9510.623987
7/25/19,9897.429352,9771.504819,10184.44037,9738.089085
7/26/19,9812.226351,9897.413446,9924.602563,9643.881829
7/27/19,9440.140037,9812.206638,10193.53397,9306.103532
7/28/19,9495.855261,9459.674242,9603.319275,9134.399352
7/29/19,9506.704273,9528.693443,9717.514278,9373.369428
7/30/19,9572.735372,9506.698028,9719.981661,9387.22372
7/31/19,10005.29447,9572.738464,10132.40473,9572.738439
8/1/19,10385.20061,10005.28929,10474.78174,9884.737728
8/2/19,10513.91147,10385.21297,10663.61879,10329.19692
8/3/19,10831.25986,10513.91475,10909.25592,10498.94443
8/4/19,10985.80754,10831.2503,11051.98579,10573.7773
8/5/19,11811.78705,10985.83088,11940.48387,10939.56908
8/6/19,11310.18722,11811.80356,12314.10766,11219.40378
8/7/19,11956.04722,11310.22164,12129.40974,11283.67611
8/8/19,11817.45548,11956.02281,12032.04653,11502.52799
8/9/19,11827.57457,11972.59295,12027.25991,11654.66325
8/10/19,11278.28125,11827.57457,11967.87796,11227.62221
8/11/19,11485.36578,11279.87554,11545.10453,11101.01485
8/12/19,11391.96865,11485.36408,11583.8907,11227.44066
8/13/19,10869.37911,11391.96383,11434.88853,10746.75595
8/14/19,10211.49858,10851.20047,10860.82397,10047.99513
8/15/19,10386.53955,10211.50951,10444.07996,9682.711422
8/16/19,10388.45059,10307.25976,10530.36531,9726.97815
8/17/19,10212.10144,10388.45804,10463.91871,9994.108246
8/18/19,10335.37284,10211.67093,10462.74951,10082.26549
8/19/19,10774.81031,10335.37448,10812.79708,10264.45646
8/20/19,10818.50701,10774.82421,10943.87041,10531.48856
8/21/19,10064.91679,10818.52263,10818.58913,9864.136684
8/22/19,10161.16475,10064.93106,10229.01701,9762.052413
8/23/19,10364.28135,10103.4429,10450.29234,10034.08645
8/24/19,10171.49746,10392.61634,10408.96385,9901.486012
8/25/19,10068.92242,10171.49019,10292.84102,9911.50882
8/26/19,10312.21504,10138.57086,10624.60517,10136.07172
8/27/19,10122.19653,10312.19686,10402.29749,10042.87929
8/28/19,9743.162051,10169.14274,10279.25422,9600.835039
8/29/19,9487.976434,9743.15873,9747.119828,9325.394154
8/30/19,9590.736337,9487.960049,9682.725536,9343.706051
8/31/19,9624.983911,9580.761352,9699.864379,9406.444484
9/1/19,9780.667897,9624.979967,9819.158622,9552.150794
9/2/19,10381.85596,9781.864338,10440.22046,9738.247573
9/3/19,10691.3113,10366.37382,10752.42149,10290.49442
9/4/19,10555.0469,10691.31852,10810.01817,10185.25791
9/5/19,10576.31789,10555.0624,10643.94607,10463.81329
9/6/19,10334.02389,10576.32519,10928.34381,10201.60832
9/7/19,10495.22736,10333.99906,10563.71089,10288.75316
9/8/19,10402.79653,10485.40972,10595.19556,10244.58258
9/9/19,10332.94219,10402.76795,10524.38695,10097.98038
9/10/19,10082.94683,10332.93727,10380.30659,9956.122723
9/11/19,10152.75298,10107.49504,10269.03039,9891.803301
9/12/19,10396.7672,10152.76062,10459.92661,10055.26449
9/13/19,10299.47696,10396.76226,10447.38863,10167.99105
9/14/19,10351.23202,10299.49457,10425.91182,10229.45418
9/15/19,10302.19071,10361.08564,10381.56459,10267.86546
9/16/19,10301.65965,10306.1484,10373.06351,10093.14028
9/17/19,10231.42151,10301.66126,10304.62364,10145.34576
9/18/19,10168.28771,10231.41302,10263.82338,10094.32501
9/19/19,10223.50558,10166.77877,10286.01075,9687.29416
9/20/19,10138.33521,10223.50709,10289.21566,10065.62894
9/21/19,9984.520516,10138.35756,10179.74247,9908.572815
9/22/19,10031.86671,9984.518857,10083.09813,9850.753085
9/23/19,9719.718696,10031.86687,10062.91987,9630.695768
9/24/19,8688.973526,9719.704257,9770.161484,7944.334498
9/25/19,8438.708552,8528.464788,8741.509561,8230.466526
9/26/19,8103.2109,8438.716459,8462.412486,7757.276118
9/27/19,8195.210697,8103.901572,8286.743263,7869.55317
9/28/19,8146.414032,8183.316058,8321.160587,7723.691419
9/29/19,8085.71329,8146.422964,8228.641494,7905.017736
9/30/19,8241.34147,8055.694139,8331.291686,7728.678427
10/1/19,8333.68919,8298.624775,8508.705409,8195.045244
10/2/19,8273.464018,8333.710296,8388.015862,8177.694601
10/3/19,8203.843833,8273.457419,8412.650047,8060.325317
10/4/19,8163.902638,8231.786249,8240.948769,8014.419323
10/5/19,8137.146689,8163.901441,8196.249514,8025.500462
10/6/19,7853.693305,8138.833489,8171.568254,7802.464851
10/7/19,8236.208379,7850.684576,8304.140139,7777.631571
10/8/19,8201.637818,8236.205875,8316.990673,8113.111805
10/9/19,8572.380812,8173.838803,8691.072691,8117.91224
10/10/19,8582.144518,8572.382301,8654.382776,8435.18651
10/11/19,8320.171581,8582.148123,8796.457282,8288.227631
10/12/19,8328.60426,8320.168154,8406.142415,8225.301457
10/13/19,8282.177326,8309.172913,8468.97364,8167.264904
10/14/19,8337.818999,8282.181596,8385.55341,8214.318868
10/16/19,8003.820395,8166.344773,8184.386436,7918.275881
10/17/19,8058.058081,8003.819261,8120.121106,7937.852166
10/18/19,7970.239476,8058.058875,8121.045885,7820.066343
10/19/19,7943.347107,7956.890802,8095.903392,7882.646968
10/20/19,8200.318763,7943.352412,8306.004901,7884.518625
10/21/19,8200.246099,8233.799468,8346.556497,8152.237887
10/22/19,8073.409544,8200.244382,8309.665328,8054.948065
10/23/19,7420.415836,8027.293815,8054.994888,7307.391946
10/24/19,7460.617416,7420.414034,7503.599764,7347.630865
10/25/19,8591.223897,7421.571805,8762.680498,7393.261413
10/26/19,9171.306532,8591.236577,10332.40951,8591.225768
10/27/19,9578.367556,9259.521873,9813.443885,9103.737134
10/28/19,9458.22336,9578.364387,9930.974021,9272.656652
10/29/19,9455.724693,9228.074502,9551.778726,9125.778457
10/30/19,9225.995479,9455.728198,9468.963245,9004.132304
10/31/19,9131.41063,9225.997769,9425.44994,8954.89964
11/1/19,9197.632345,9131.417153,9291.117644,9047.176594
11/2/19,9290.896602,9230.478858,9377.084522,9197.833142
11/3/19,9202.415451,9290.899794,9362.633137,9074.382879
11/4/19,9369.628081,9203.826007,9526.165195,9125.861531
11/5/19,9326.599624,9404.38087,9466.070961,9173.044686
11/6/19,9335.752402,9326.592531,9439.215735,9254.732115
11/7/19,9226.485821,9331.215796,9364.590814,9088.107628
11/8/19,8794.358645,9205.618606,9247.614352,8666.389614
11/9/19,8798.042055,8794.36261,8881.909087,8719.961753
11/10/19,9081.186878,8798.036067,9123.338511,8742.737626
11/11/19,8711.534339,9081.177733,9096.026278,8613.892395
11/12/19,8760.892718,8711.536153,8856.381556,8564.937933
11/13/19,8749.520591,8760.888546,8837.921252,8703.63545
11/14/19,8656.970922,8758.546642,8785.054199,8562.374593
11/15/19,8500.643558,8656.971858,8763.903472,8359.849192
11/16/19,8469.260899,8500.643936,8539.132174,8423.543205
11/17/19,8537.339652,8469.261015,8624.956305,8369.224963
11/18/19,8205.806366,8500.644603,8500.646489,8035.885907
11/19/19,8118.488536,8205.810043,8205.810043,7988.922628
11/20/19,8074.843174,8119.484444,8215.619589,8029.097727
11/21/19,7612.740574,8074.840561,8118.113996,7420.281322
11/22/19,7262.110535,7618.579413,7717.802088,6804.143065
11/23/19,7303.405759,7262.127934,7354.862635,7094.975791
11/24/19,7041.732936,7303.414265,7338.698677,6920.631497
11/25/19,7211.861809,6894.651354,7368.147389,6524.552859
11/26/19,7141.069449,7211.870983,7336.30101,7012.057702
11/27/19,7523.480673,7141.075509,7660.64037,6851.62293
11/28/19,7390.207469,7523.472887,7647.518089,7379.309918
11/29/19,7729.265939,7390.210656,7856.607906,7378.405543
